db_id,job_id,source,company,job_title,location,deadline,detail_url,matched,matched_company_id,matched_parent_name,match_method,alias_mapping_source,alias_confidence,alias_reason
46245,tata_68effdc4ebaab62fe8f4b282,tatawangshen,中国联合网络通信集团有限公司,数字化运营技术支持工程师,北京,2026-10-16T00:00:00,https://xiaoyuan.zhaopin.com/job/CC469879010J40796497507,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
46246,tata_68effdc3ebaab62fe8f4b281,tatawangshen,中国联合网络通信集团有限公司,政企项目及产品运营经理,,,https://xiaoyuan.zhaopin.com/job/CC469879010J40796496607,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
46247,tata_68effdc1ebaab62fe8f4b280,tatawangshen,中国联合网络通信集团有限公司,数智应用构架师,北京,2026-10-16T00:00:00,https://xiaoyuan.zhaopin.com/job/CC469879010J40796496407,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
46248,tata_68effdc0ebaab62fe8f4b27f,tatawangshen,中国联合网络通信集团有限公司,解决方案设计与实施工程师,北京,2026-10-16T00:00:00,https://xiaoyuan.zhaopin.com/job/CC469879010J40796496107,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
46249,tata_68effdbfebaab62fe8f4b27e,tatawangshen,中国联合网络通信集团有限公司,系统架构设计工程师,北京,2026-10-16T00:00:00,https://xiaoyuan.zhaopin.com/job/CC469879010J40796498007,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
46250,tata_68effdbdebaab62fe8f4b27d,tatawangshen,中国联合网络通信集团有限公司,算力运维工程师,,,https://xiaoyuan.zhaopin.com/job/CC469879010J40796498207,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
46338,tata_68ef0e9a40fbc30eac580eaf,tatawangshen,中国联合网络通信集团有限公司,政企客户解决方案支撑工程师,北京,2026-10-16T00:00:00,https://xiaoyuan.zhaopin.com/job/CC469879010J40797823407,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
49324,tata_68d1d8e6d4f797386d7aa07e,tatawangshen,中国联合网络通信集团有限公司,创新行业经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40814381905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
49325,tata_68bfc4908119a6da8d2fca6e,tatawangshen,中国联合网络通信集团有限公司,技术类岗位,,,https://ltzxrecruit.zhiye.com/campus/detail?jobAdId=fc93d804-32ed-46e7-9d97-0bf5caea4880,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
49326,tata_68bfc48f8119a6da8d2fca6d,tatawangshen,中国联合网络通信集团有限公司,产品类岗位,,,https://ltzxrecruit.zhiye.com/campus/detail?jobAdId=7ee4cd55-7c98-464f-a756-4f310de43d24,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50096,tata_68cdd35bb7ca601e88978c80,tatawangshen,中国联合网络通信集团有限公司,科技创新规划研究,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806377505,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50702,tata_68cb02d2b7ca601e88976b3f,tatawangshen,中国联合网络通信集团有限公司,通用解决方案（售前）岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810672805,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50703,tata_68cb02d3b7ca601e88976b40,tatawangshen,中国联合网络通信集团有限公司,项目管理岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810672705,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50704,tata_68cb02d5b7ca601e88976b41,tatawangshen,中国联合网络通信集团有限公司,政务产品策划岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810672505,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50705,tata_68cb02d9b7ca601e88976b43,tatawangshen,中国联合网络通信集团有限公司,企业可信数据空间解决方案岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810666005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50706,tata_68cb0a43b7ca601e88976b8d,tatawangshen,中国联合网络通信集团有限公司,算网数智方案支撑经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807944105,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50707,tata_68cc89798a39862bf8335a47,tatawangshen,中国联合网络通信集团有限公司,算法工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807380605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
50708,tata_68cb0b4cb7ca601e88976b8e,tatawangshen,中国联合网络通信集团有限公司,测试开发工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806804805,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
51147,tata_68bfc48e8119a6da8d2fca6b,tatawangshen,中国联合网络通信集团有限公司,研发类岗位,,,https://ltzxrecruit.zhiye.com/campus/detail?jobAdId=33ed4bbe-30bc-4370-97e9-7fc50f85b9c4,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
51506,tata_68c70d48fe9816c28a0d1d25,tatawangshen,中国联合网络通信集团有限公司,技术研发,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806860205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52261,tata_68c466df32089f227584c628,tatawangshen,中国联合网络通信集团有限公司,金融解决方案岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810664305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52262,tata_68c466e132089f227584c629,tatawangshen,中国联合网络通信集团有限公司,金融AI产品岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810663905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52263,tata_68c466e732089f227584c62b,tatawangshen,中国联合网络通信集团有限公司,智算产品策划岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810662805,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52264,tata_68c466e832089f227584c62c,tatawangshen,中国联合网络通信集团有限公司,算力交付岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810662705,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52265,tata_68c466e932089f227584c62d,tatawangshen,中国联合网络通信集团有限公司,模算技术开发岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810661305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52266,tata_68c466ea32089f227584c62e,tatawangshen,中国联合网络通信集团有限公司,算力售前解决方案岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810661205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52267,tata_68c3115efe9816c28a0d0768,tatawangshen,中国联合网络通信集团有限公司,数字化管理与运营,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807722105,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52268,tata_68c30ff7fe9816c28a0d075d,tatawangshen,中国联合网络通信集团有限公司,AI能力开发岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807660005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52269,tata_68c30ff8fe9816c28a0d075e,tatawangshen,中国联合网络通信集团有限公司,数智化生产运营岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807659905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52270,tata_68c30ffcfe9816c28a0d075f,tatawangshen,中国联合网络通信集团有限公司,前端开发工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807659405,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52271,tata_68c31003fe9816c28a0d0760,tatawangshen,中国联合网络通信集团有限公司,数据治理工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807659105,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52272,tata_68c2b26c41ec233caa3bb9eb,tatawangshen,中国联合网络通信集团有限公司,数据分析师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807659005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52273,tata_68c46ba632089f227584c652,tatawangshen,中国联合网络通信集团有限公司,方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807658605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52274,tata_68c3f6e7e16018ab92b02d74,tatawangshen,中国联合网络通信集团有限公司,扬帆储备计划,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806042305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52461,tata_68c25c427edc40c5ee4370c3,tatawangshen,中国联合网络通信集团有限公司,技术类岗位（2026年-北京）,,,https://ltzxrecruit.zhiye.com/campus/detail?jobAdId=4a548528-da96-4633-beec-a1d678cc46f7,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52462,tata_68c25c437edc40c5ee4370c4,tatawangshen,中国联合网络通信集团有限公司,产品类岗位（2026年-北京）,,,https://ltzxrecruit.zhiye.com/campus/detail?jobAdId=1addc980-3617-490c-89cd-9439b30347b7,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52463,tata_68c1be788119a6da8d2fdc7b,tatawangshen,中国联合网络通信集团有限公司,项目交付工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810842405,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52464,tata_68c06a66e5b805f993347106,tatawangshen,中国联合网络通信集团有限公司,AI应用开发工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810835405,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52465,tata_68c065467edc40c5ee436169,tatawangshen,中国联合网络通信集团有限公司,三维重建与识别算法工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810761005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52466,tata_68bfd77be5b805f99334698d,tatawangshen,中国联合网络通信集团有限公司,人力专员,,,https://www.iguopin.com/job/detail?id=164421859268365889,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52467,tata_68c1c2c18119a6da8d2fdc88,tatawangshen,中国联合网络通信集团有限公司,数智项目交付岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810664605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52468,tata_68c1c2ce8119a6da8d2fdc89,tatawangshen,中国联合网络通信集团有限公司,文旅产品运营岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810664205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52469,tata_68c1c2d58119a6da8d2fdc8a,tatawangshen,中国联合网络通信集团有限公司,文旅解决方案岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810663805,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52470,tata_68c1c2d78119a6da8d2fdc8b,tatawangshen,中国联合网络通信集团有限公司,AItoC产品策划岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810663605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52471,tata_68c1c2e18119a6da8d2fdc8e,tatawangshen,中国联合网络通信集团有限公司,算力运营岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810663005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52472,tata_68c1c3018119a6da8d2fdc96,tatawangshen,中国联合网络通信集团有限公司,数智应用需求管理岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810660005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52473,tata_68c1c3058119a6da8d2fdc99,tatawangshen,中国联合网络通信集团有限公司,医疗行业产品岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810659405,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52474,tata_68c1c3068119a6da8d2fdc9a,tatawangshen,中国联合网络通信集团有限公司,医疗AI产品岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810659305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52475,tata_68c1c3088119a6da8d2fdc9b,tatawangshen,中国联合网络通信集团有限公司,医疗平台运营岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810659205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52476,tata_68c1c30a8119a6da8d2fdc9d,tatawangshen,中国联合网络通信集团有限公司,智能体开发工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810658905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52477,tata_68c065647edc40c5ee43616d,tatawangshen,中国联合网络通信集团有限公司,医疗大模型算法工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810656305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52478,tata_68c0e3f62abe8a08582499bd,tatawangshen,中国联合网络通信集团有限公司,网络工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807677905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52479,tata_68c1c3168119a6da8d2fdca1,tatawangshen,中国联合网络通信集团有限公司,天地一体/6G技术研究岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806377005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
52480,tata_68bfd77de5b805f99334698e,tatawangshen,中国联合网络通信集团有限公司,创新产品设计,,,https://www.iguopin.com/job/detail?id=162503247834123138,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53276,tata_68bfbbed34261cda32c66619,tatawangshen,中国联合网络通信集团有限公司,教育解决方案岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40810664105,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53277,tata_68bf11d9cacada4a70152b7a,tatawangshen,中国联合网络通信集团有限公司,国际U才生,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806374205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53278,tata_68bdce0d74225fdcdcf007eb,tatawangshen,中国联合网络通信集团有限公司,经营分析岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807660205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53279,tata_68bdce0e74225fdcdcf007ec,tatawangshen,中国联合网络通信集团有限公司,初级数智应用研发岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807660105,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53280,tata_68bdce2474225fdcdcf007ee,tatawangshen,中国联合网络通信集团有限公司,AI算法工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807659605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53281,tata_68bdce2574225fdcdcf007ef,tatawangshen,中国联合网络通信集团有限公司,大模型算法工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807659505,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53282,tata_68bf2d6dc1afd81d01b8cd16,tatawangshen,中国联合网络通信集团有限公司,业务安全技术工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807373805,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53283,tata_68bf2d7ac1afd81d01b8cd18,tatawangshen,中国联合网络通信集团有限公司,人工智能工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807373005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53284,tata_68bf2d9ec1afd81d01b8cd1a,tatawangshen,中国联合网络通信集团有限公司,售前技术支持经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807380905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
53285,tata_68becb51befd3f44c851f59f,tatawangshen,中国联合网络通信集团有限公司,创新业务客户经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807260205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
54565,tata_68bbec42bff2d72b81798125,tatawangshen,中国联合网络通信集团有限公司,会计核算与管理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806353605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
54566,tata_68bc7105a90f75e0094eaa69,tatawangshen,中国联合网络通信集团有限公司,创新研发岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806960105,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
54567,tata_68bc7106a90f75e0094eaa6a,tatawangshen,中国联合网络通信集团有限公司,规划咨询岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806960005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
54568,tata_68bc7554a90f75e0094eaa6b,tatawangshen,中国联合网络通信集团有限公司,下一代互联网技术研发岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806378205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
55886,tata_68b874a965b915dccf9cdafe,tatawangshen,中国联合网络通信集团有限公司,大数据开发,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807607005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
55887,tata_68ba75595375f4fa4f915873,tatawangshen,中国联合网络通信集团有限公司,Java开发工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807659305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56107,tata_68b79f1f3e717ae193447927,tatawangshen,中国联合网络通信集团有限公司,财务管理,,,https://www.iguopin.com/job/detail?id=163559727899348038,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56108,tata_68b72541401db46ca7d4bcd2,tatawangshen,中国联合网络通信集团有限公司,人工智能研发岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807606905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56109,tata_68b7254f401db46ca7d4bcd6,tatawangshen,中国联合网络通信集团有限公司,创新集成业务技术支撑,杭州,2026-09-02T00:00:00,https://xiaoyuan.zhaopin.com/job/CC145093010J40807705405,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56110,tata_68b64324318f169585adae9d,tatawangshen,中国联合网络通信集团有限公司,创新集成业务技术支撑,,,https://www.iguopin.com/job/detail?id=163400878953335878,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56111,tata_68b64327318f169585adaea1,tatawangshen,中国联合网络通信集团有限公司,市场营销管理,,,https://www.iguopin.com/job/detail?id=163400654306413638,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56112,tata_68b5d13c401db46ca7d4afee,tatawangshen,中国联合网络通信集团有限公司,大数据与软件研发工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806798205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56113,tata_68b5d13a401db46ca7d4afec,tatawangshen,中国联合网络通信集团有限公司,软件研发岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806396605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56961,tata_68b47e3b318f169585ada298,tatawangshen,中国联合网络通信集团有限公司,软件开发工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807678305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56962,tata_68b32ee3318f169585ada053,tatawangshen,中国联合网络通信集团有限公司,政企营销专家,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807679005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56963,tata_68b2b43fcd39cc8e96f63844,tatawangshen,中国联合网络通信集团有限公司,政企解决方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807678905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56964,tata_68b47b9a318f169585ada23c,tatawangshen,中国联合网络通信集团有限公司,数据治理与分析工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806607405,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56965,tata_68b32ade3e717ae193442d93,tatawangshen,中国联合网络通信集团有限公司,6G网络及工业智能研究岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806380205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56966,tata_68b32add3e717ae193442d92,tatawangshen,中国联合网络通信集团有限公司,网络数据分析与建模研究岗,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806381605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56967,tata_68b32ae53e717ae193442d94,tatawangshen,中国联合网络通信集团有限公司,行业大客户经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806672605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
56968,tata_68b329d53e717ae193442d80,tatawangshen,中国联合网络通信集团有限公司,人工智能,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40806827705,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57053,tata_68b1e18a8d2012bf40164e8d,tatawangshen,中国联合网络通信集团有限公司,智算产品经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807678705,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57054,tata_68b1e1878d2012bf40164e8c,tatawangshen,中国联合网络通信集团有限公司,人工智能产品经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807678605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57055,tata_68b1e2068d2012bf40164e9e,tatawangshen,中国联合网络通信集团有限公司,行业客户经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807681205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57056,tata_68b1e2018d2012bf40164e9d,tatawangshen,中国联合网络通信集团有限公司,大数据解决方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807681105,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57057,tata_68b1e2008d2012bf40164e9c,tatawangshen,中国联合网络通信集团有限公司,云计算解决方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680905,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57058,tata_68b1e1f98d2012bf40164e9b,tatawangshen,中国联合网络通信集团有限公司,低空经济解决方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680805,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57059,tata_68b1e1d98d2012bf40164e9a,tatawangshen,中国联合网络通信集团有限公司,人工智能解决方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680705,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57060,tata_68b1e1b98d2012bf40164e98,tatawangshen,中国联合网络通信集团有限公司,海洋经济解决方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680605,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57061,tata_68b1e1b88d2012bf40164e96,tatawangshen,中国联合网络通信集团有限公司,行业项目交付经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680405,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57062,tata_68b1e1b78d2012bf40164e95,tatawangshen,中国联合网络通信集团有限公司,智慧医疗解决方案经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680505,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57063,tata_68b1e1b48d2012bf40164e94,tatawangshen,中国联合网络通信集团有限公司,市场与经营分析师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680205,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57064,tata_68b1e1b38d2012bf40164e93,tatawangshen,中国联合网络通信集团有限公司,大客户经理,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680305,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
57065,tata_68b1e1b38d2012bf40164e92,tatawangshen,中国联合网络通信集团有限公司,网络安全与运营工程师,,,https://xiaoyuan.zhaopin.com/job/CC145093010J40807680005,True,C00887,中国联通[博士后工作站],spring_alias_exact,wave1_repo_review,high,spring truth alias hit 中国联通
